Tofu bio cu marar Inedit,107,12.1,4,5.7,0
Tofu bio simplu Inedit,104,12,4,5,0
Tofu Cauldron,105,12.1,6,0.6,0.5
Tofu cu ardei Inedit,107,12,4.1,5.5,1
Tofu in saramura Inedit,155,15.1,8.5,4.5,0
Tofu Telemah,150,18,6,8,0
Ton cu sos de rosii Bella Parma,71,3.9,3.4,6.1,0
Topping de capsuni,254,0.2,0.1,66.3,0.7
Tortellini al prosciutto Baneasa,369,14.6,8.5,58.5,0
Tortellini cu carne Casa Cecconi,304,10.3,5.9,52.3,0
Tortellini cu prosciuto Danieli,308,10.1,9.3,45,1.7
Tortellini cu prosciuto Grandtortello,293,14.7,9.8,36.5,0
"Tortillas cu pui, rosii si cascaval Maheso",157,9.7,6.8,14.2,0
Unt arahide Crunchy Sainsbury's,610,22.2,52.6,12,5.6
Unt arahide Urtekram eco.,610,32,48,8,9
Unt de arahide,588,24,50,21.6,8
Unt de arahide ASDA,615,25.3,48.9,15.1,6.8
Unt de arahide bio Alnatura,645,26.6,53.5,9.2,0
Unt de arahide bio Green,640,26,54,12,0
Unt de arahide bio Real,573,28,47,10,12
Unt de arahide BulkPowders,564,29.1,46.1,11.8,7.9
Unt de arahide Calve,657,20,58,9,5
Unt de arahide Cinderella,625,25,50,25,6.3
Unt de arahide cremos Barney's Best,631,26.2,51.2,13.7,5.3
Unt de arahide cremos Felix,650,17.3,57.1,16.9,4.6
Unt de arahide cu bucati de arahide Felix,645,18.5,56.1,18.6,5
Unt de arahide cu ciocolata Combat Muscle Pharm,372.5,68.5,7,11,2.8
